DATA;CO_ID;CL_ID;CL_GENERO;CL_EC;CL_FHL;CL_SEG;PR_ID;PR_CAT;PR_NOME
31/01/2022;835916;954;F;SOLTEIRO;2;B;800241;ALIMENTOS;MAMAO
31/01/2022;835916;954;F;SOLTEIRO;2;B;800221;ALIMENTOS;COPA SUINA
31/01/2022;835916;954;F;SOLTEIRO;2;B;600406;HIGIENE;FIXADOR
31/01/2022;835916;954;F;SOLTEIRO;2;B;800230;ALIMENTOS;IOGURTE
31/01/2022;835916;954;F;SOLTEIRO;2;B;800234;ALIMENTOS;LEITE
31/01/2022;835916;954;F;SOLTEIRO;2;B;800245;ALIMENTOS;OVOS
31/01/2022;835916;954;F;SOLTEIRO;2;B;800260;ALIMENTOS;TOMATE
31/01/2022;835916;954;F;SOLTEIRO;2;B;700303;BEBIDAS;REFRIGERANTE LARANJA
31/01/2022;835916;954;F;SOLTEIRO;2;B;600414;HIGIENE;PASTA DE DENTE
31/01/2022;835916;954;F;SOLTEIRO;2;B;500516;LIMPEZA;RODO
01/02/2022;836103;954;F;SOLTEIRO;2;B;800258;ALIMENTOS;SARDINHA
01/02/2022;836103;954;F;SOLTEIRO;2;B;600411;HIGIENE;LENCO UMEDECIDO
01/02/2022;836103;954;F;SOLTEIRO;2;B;800210;ALIMENTOS;BANANA
01/02/2022;836103;954;F;SOLTEIRO;2;B;800219;ALIMENTOS;CHA
01/02/2022;836103;954;F;SOLTEIRO;2;B;800240;ALIMENTOS;MAMAO PAPAYA
01/02/2022;836103;954;F;SOLTEIRO;2;B;600418;HIGIENE;SABONETE
01/02/2022;836103;954;F;SOLTEIRO;2;B;800258;ALIMENTOS;SARDINHA
01/02/2022;836103;954;F;SOLTEIRO;2;B;800200;ALIMENTOS;ABACATE
01/02/2022;836103;954;F;SOLTEIRO;2;B;700301;BEBIDAS;REFRIGERANTE COLA
01/02/2022;836103;954;F;SOLTEIRO;2;B;800210;ALIMENTOS;BANANA
01/02/2022;836103;954;F;SOLTEIRO;2;B;800252;ALIMENTOS;QUEIJO DE CABRA
01/02/2022;836103;954;F;SOLTEIRO;2;B;400602;PET;RACAO SECA PARA GATOS
01/02/2022;836103;954;F;SOLTEIRO;2;B;800200;ALIMENTOS;ABACATE
02/02/2022;836290;954;F;SOLTEIRO;2;B;800214;ALIMENTOS;BISCOITO
02/02/2022;836290;954;F;SOLTEIRO;2;B;800259;ALIMENTOS;SNACKS
02/02/2022;836290;954;F;SOLTEIRO;2;B;800229;ALIMENTOS;HAMBUGUER
02/02/2022;836290;954;F;SOLTEIRO;2;B;800211;ALIMENTOS;BATATA
02/02/2022;836290;954;F;SOLTEIRO;2;B;800229;ALIMENTOS;HAMBUGUER
02/02/2022;836290;954;F;SOLTEIRO;2;B;600405;HIGIENE;FIO DENTAL
02/02/2022;836290;954;F;SOLTEIRO;2;B;700300;BEBIDAS;ENERGETICO
02/02/2022;836290;954;F;SOLTEIRO;2;B;500505;LIMPEZA;DESENGORDURANTE
03/02/2022;836477;955;M;SEPARADO;2;C;500512;LIMPEZA;LUSTRA MOVEIS
03/02/2022;836477;955;M;SEPARADO;2;C;700302;BEBIDAS;REFRIGERANTE GUARANA
03/02/2022;836477;955;M;SEPARADO;2;C;800216;ALIMENTOS;CAFE
03/02/2022;836477;955;M;SEPARADO;2;C;800233;ALIMENTOS;LATA DE MILHO
03/02/2022;836477;955;M;SEPARADO;2;C;400601;PET;RACAO SECA PARA CAES
03/02/2022;836477;955;M;SEPARADO;2;C;600420;HIGIENE;TALCO
03/02/2022;836477;955;M;SEPARADO;2;C;800241;ALIMENTOS;MAMAO
03/02/2022;836477;955;M;SEPARADO;2;C;800241;ALIMENTOS;MAMAO
03/02/2022;836477;955;M;SEPARADO;2;C;600413;HIGIENE;PAPEL HIGIENICO
04/02/2022;836664;955;M;SEPARADO;2;C;500512;LIMPEZA;LUSTRA MOVEIS
04/02/2022;836664;955;M;SEPARADO;2;C;800219;ALIMENTOS;CHA
04/02/2022;836664;955;M;SEPARADO;2;C;500505;LIMPEZA;DESENGORDURANTE
04/02/2022;836664;955;M;SEPARADO;2;C;800232;ALIMENTOS;LATA DE ERVILHA
04/02/2022;836664;955;M;SEPARADO;2;C;800250;ALIMENTOS;PRESUNTO COZIDO
04/02/2022;836664;955;M;SEPARADO;2;C;800259;ALIMENTOS;SNACKS
04/02/2022;836664;955;M;SEPARADO;2;C;800210;ALIMENTOS;BANANA
04/02/2022;836664;955;M;SEPARADO;2;C;700300;BEBIDAS;ENERGETICO
04/02/2022;836664;955;M;SEPARADO;2;C;500516;LIMPEZA;RODO
04/02/2022;836664;955;M;SEPARADO;2;C;600418;HIGIENE;SABONETE
04/02/2022;836664;955;M;SEPARADO;2;C;800232;ALIMENTOS;LATA DE ERVILHA
04/02/2022;836664;955;M;SEPARADO;2;C;800242;ALIMENTOS;MANGA
04/02/2022;836664;955;M;SEPARADO;2;C;800207;ALIMENTOS;ATUM
04/02/2022;836664;955;M;SEPARADO;2;C;800236;ALIMENTOS;LIMAO
04/02/2022;836664;955;M;SEPARADO;2;C;800237;ALIMENTOS;LINGUICA
05/02/2022;836851;955;M;SEPARADO;2;C;500505;LIMPEZA;DESENGORDURANTE
05/02/2022;836851;955;M;SEPARADO;2;C;800241;ALIMENTOS;MAMAO
05/02/2022;836851;955;M;SEPARADO;2;C;400602;PET;RACAO SECA PARA GATOS
05/02/2022;836851;955;M;SEPARADO;2;C;800222;ALIMENTOS;CORACAO DE FRANGO
05/02/2022;836851;955;M;SEPARADO;2;C;600410;HIGIENE;HIDRATANTE
05/02/2022;836851;955;M;SEPARADO;2;C;600404;HIGIENE;ESCOVA DE DENTE
05/02/2022;836851;955;M;SEPARADO;2;C;500520;LIMPEZA;TIRA MANCHA
05/02/2022;836851;955;M;SEPARADO;2;C;500520;LIMPEZA;TIRA MANCHA
05/02/2022;836851;955;M;SEPARADO;2;C;500517;LIMPEZA;SABAO
05/02/2022;836851;955;M;SEPARADO;2;C;600405;HIGIENE;FIO DENTAL
05/02/2022;836851;955;M;SEPARADO;2;C;600414;HIGIENE;PASTA DE DENTE
05/02/2022;836851;955;M;SEPARADO;2;C;800228;ALIMENTOS;GRANOLA
05/02/2022;836851;955;M;SEPARADO;2;C;800211;ALIMENTOS;BATATA
06/02/2022;837038;955;M;SEPARADO;2;C;800200;ALIMENTOS;ABACATE
06/02/2022;837038;955;M;SEPARADO;2;C;500512;LIMPEZA;LUSTRA MOVEIS
06/02/2022;837038;955;M;SEPARADO;2;C;500503;LIMPEZA;BALDE
06/02/2022;837038;955;M;SEPARADO;2;C;800243;ALIMENTOS;MOLHO BARBECUE
06/02/2022;837038;955;M;SEPARADO;2;C;600408;HIGIENE;GEL
07/02/2022;837225;956;M;VIÈVO;1;C;800226;ALIMENTOS;FEIJAO
07/02/2022;837225;956;M;VIÈVO;1;C;600410;HIGIENE;HIDRATANTE
07/02/2022;837225;956;M;VIÈVO;1;C;600411;HIGIENE;LENCO UMEDECIDO
07/02/2022;837225;956;M;VIÈVO;1;C;800210;ALIMENTOS;BANANA
07/02/2022;837225;956;M;VIÈVO;1;C;800258;ALIMENTOS;SARDINHA
07/02/2022;837225;956;M;VIÈVO;1;C;500515;LIMPEZA;REMOVEDOR
07/02/2022;837225;956;M;VIÈVO;1;C;800248;ALIMENTOS;PAPINHA INFANTIL
07/02/2022;837225;956;M;VIÈVO;1;C;600418;HIGIENE;SABONETE
07/02/2022;837225;956;M;VIÈVO;1;C;500515;LIMPEZA;REMOVEDOR
08/02/2022;837412;956;M;VIÈVO;1;C;800259;ALIMENTOS;SNACKS
08/02/2022;837412;956;M;VIÈVO;1;C;800223;ALIMENTOS;COXA E SOBRECOXA DE FRANGO
08/02/2022;837412;956;M;VIÈVO;1;C;800223;ALIMENTOS;COXA E SOBRECOXA DE FRANGO
08/02/2022;837412;956;M;VIÈVO;1;C;500512;LIMPEZA;LUSTRA MOVEIS
08/02/2022;837412;956;M;VIÈVO;1;C;800258;ALIMENTOS;SARDINHA
08/02/2022;837412;956;M;VIÈVO;1;C;500513;LIMPEZA;ODORIZADOR
08/02/2022;837412;956;M;VIÈVO;1;C;600411;HIGIENE;LENCO UMEDECIDO
08/02/2022;837412;956;M;VIÈVO;1;C;800206;ALIMENTOS;ARROZ INTEGRAL
08/02/2022;837412;956;M;VIÈVO;1;C;600403;HIGIENE;ENXAGUANTE BUCAL
08/02/2022;837412;956;M;VIÈVO;1;C;600406;HIGIENE;FIXADOR
08/02/2022;837412;956;M;VIÈVO;1;C;700301;BEBIDAS;REFRIGERANTE COLA
08/02/2022;837412;956;M;VIÈVO;1;C;800209;ALIMENTOS;AZEITONA
08/02/2022;837412;956;M;VIÈVO;1;C;500507;LIMPEZA;DETERGENTE
08/02/2022;837412;956;M;VIÈVO;1;C;600401;HIGIENE;CONDICIONADOR
08/02/2022;837412;956;M;VIÈVO;1;C;800223;ALIMENTOS;COXA E SOBRECOXA DE FRANGO
09/02/2022;837599;956;M;VIÈVO;1;C;400604;PET;RACAO UMIDA PARA GATOS
09/02/2022;837599;956;M;VIÈVO;1;C;800215;ALIMENTOS;BROCOLIS
09/02/2022;837599;956;M;VIÈVO;1;C;500505;LIMPEZA;DESENGORDURANTE
09/02/2022;837599;956;M;VIÈVO;1;C;500507;LIMPEZA;DETERGENTE
09/02/2022;837599;956;M;VIÈVO;1;C;800204;ALIMENTOS;ALMONDEGA
09/02/2022;837599;956;M;VIÈVO;1;C;800238;ALIMENTOS;MACARRAO
09/02/2022;837599;956;M;VIÈVO;1;C;800245;ALIMENTOS;OVOS
09/02/2022;837599;956;M;VIÈVO;1;C;900101;ACESSORIOS;MORDEDOR
09/02/2022;837599;956;M;VIÈVO;1;C;600421;HIGIENE;TINTURAS
09/02/2022;837599;956;M;VIÈVO;1;C;800235;ALIMENTOS;LEITE CONDENSADO
09/02/2022;837599;956;M;VIÈVO;1;C;500507;LIMPEZA;DETERGENTE
09/02/2022;837599;956;M;VIÈVO;1;C;500509;LIMPEZA;LIMPA VIDROS
09/02/2022;837599;956;M;VIÈVO;1;C;800217;ALIMENTOS;CEBOLA
10/02/2022;837786;956;M;VIÈVO;1;C;800206;ALIMENTOS;ARROZ INTEGRAL
10/02/2022;837786;956;M;VIÈVO;1;C;500520;LIMPEZA;TIRA MANCHA
10/02/2022;837786;956;M;VIÈVO;1;C;600411;HIGIENE;LENCO UMEDECIDO
10/02/2022;837786;956;M;VIÈVO;1;C;800260;ALIMENTOS;TOMATE
10/02/2022;837786;956;M;VIÈVO;1;C;600409;HIGIENE;HASTES FLEXIVEIS
10/02/2022;837786;956;M;VIÈVO;1;C;800213;ALIMENTOS;BIFE DE COXAO MOLE
10/02/2022;837786;956;M;VIÈVO;1;C;500512;LIMPEZA;LUSTRA MOVEIS
11/02/2022;837973;957;M;DIVORCIADO;3;B;800253;ALIMENTOS;QUEIJO MUSSARELA
11/02/2022;837973;957;M;DIVORCIADO;3;B;800221;ALIMENTOS;COPA SUINA
11/02/2022;837973;957;M;DIVORCIADO;3;B;700304;BEBIDAS;REFRIGERANTE LIMaO
11/02/2022;837973;957;M;DIVORCIADO;3;B;800241;ALIMENTOS;MAMAO
11/02/2022;837973;957;M;DIVORCIADO;3;B;800236;ALIMENTOS;LIMAO
11/02/2022;837973;957;M;DIVORCIADO;3;B;800242;ALIMENTOS;MANGA
11/02/2022;837973;957;M;DIVORCIADO;3;B;500520;LIMPEZA;TIRA MANCHA
11/02/2022;837973;957;M;DIVORCIADO;3;B;600412;HIGIENE;MODELADOR
11/02/2022;837973;957;M;DIVORCIADO;3;B;600415;HIGIENE;PRESERVATIVO
12/02/2022;838160;957;M;DIVORCIADO;3;B;800256;ALIMENTOS;SALGADINHO
12/02/2022;838160;957;M;DIVORCIADO;3;B;600402;HIGIENE;CREME
12/02/2022;838160;957;M;DIVORCIADO;3;B;600403;HIGIENE;ENXAGUANTE BUCAL
12/02/2022;838160;957;M;DIVORCIADO;3;B;800204;ALIMENTOS;ALMONDEGA
12/02/2022;838160;957;M;DIVORCIADO;3;B;500511;LIMPEZA;LIMPADOR PERFUMADO
12/02/2022;838160;957;M;DIVORCIADO;3;B;800238;ALIMENTOS;MACARRAO
12/02/2022;838160;957;M;DIVORCIADO;3;B;800239;ALIMENTOS;MACARRAO INSTANTANEO
12/02/2022;838160;957;M;DIVORCIADO;3;B;600413;HIGIENE;PAPEL HIGIENICO
12/02/2022;838160;957;M;DIVORCIADO;3;B;800231;ALIMENTOS;KETCHUP
12/02/2022;838160;957;M;DIVORCIADO;3;B;800233;ALIMENTOS;LATA DE MILHO
12/02/2022;838160;957;M;DIVORCIADO;3;B;800210;ALIMENTOS;BANANA
12/02/2022;838160;957;M;DIVORCIADO;3;B;800236;ALIMENTOS;LIMAO
12/02/2022;838160;957;M;DIVORCIADO;3;B;800215;ALIMENTOS;BROCOLIS
12/02/2022;838160;957;M;DIVORCIADO;3;B;800231;ALIMENTOS;KETCHUP
12/02/2022;838160;957;M;DIVORCIADO;3;B;400601;PET;RACAO SECA PARA CAES
13/02/2022;838347;957;M;DIVORCIADO;3;B;600405;HIGIENE;FIO DENTAL
13/02/2022;838347;957;M;DIVORCIADO;3;B;800202;ALIMENTOS;ACHOCOLATADO
13/02/2022;838347;957;M;DIVORCIADO;3;B;800220;ALIMENTOS;COGUMELOS
13/02/2022;838347;957;M;DIVORCIADO;3;B;700302;BEBIDAS;REFRIGERANTE GUARANA
13/02/2022;838347;957;M;DIVORCIADO;3;B;800259;ALIMENTOS;SNACKS
13/02/2022;838347;957;M;DIVORCIADO;3;B;800214;ALIMENTOS;BISCOITO
13/02/2022;838347;957;M;DIVORCIADO;3;B;800251;ALIMENTOS;PRESUNTO COZIDO
13/02/2022;838347;957;M;DIVORCIADO;3;B;500518;LIMPEZA;SABAO EM PO
13/02/2022;838347;957;M;DIVORCIADO;3;B;600418;HIGIENE;SABONETE
13/02/2022;838347;957;M;DIVORCIADO;3;B;500504;LIMPEZA;CERA
13/02/2022;838347;957;M;DIVORCIADO;3;B;800213;ALIMENTOS;BIFE DE COXAO MOLE
13/02/2022;838347;957;M;DIVORCIADO;3;B;600420;HIGIENE;TALCO
13/02/2022;838347;957;M;DIVORCIADO;3;B;800220;ALIMENTOS;COGUMELOS
14/02/2022;838534;957;M;DIVORCIADO;3;B;600411;HIGIENE;LENCO UMEDECIDO
14/02/2022;838534;957;M;DIVORCIADO;3;B;800226;ALIMENTOS;FEIJAO
14/02/2022;838534;957;M;DIVORCIADO;3;B;800209;ALIMENTOS;AZEITONA
14/02/2022;838534;957;M;DIVORCIADO;3;B;800226;ALIMENTOS;FEIJAO
14/02/2022;838534;957;M;DIVORCIADO;3;B;800217;ALIMENTOS;CEBOLA
14/02/2022;838534;957;M;DIVORCIADO;3;B;500516;LIMPEZA;RODO
14/02/2022;838534;957;M;DIVORCIADO;3;B;800207;ALIMENTOS;ATUM
14/02/2022;838534;957;M;DIVORCIADO;3;B;600401;HIGIENE;CONDICIONADOR
14/02/2022;838534;957;M;DIVORCIADO;3;B;500510;LIMPEZA;LIMPADOR MULTIUSO
14/02/2022;838534;957;M;DIVORCIADO;3;B;600410;HIGIENE;HIDRATANTE
14/02/2022;838534;957;M;DIVORCIADO;3;B;400603;PET;RACAO UMIDA PARA CAES
15/02/2022;838721;957;M;DIVORCIADO;3;B;700300;BEBIDAS;ENERGETICO
15/02/2022;838721;957;M;DIVORCIADO;3;B;800218;ALIMENTOS;CENOURA
15/02/2022;838721;957;M;DIVORCIADO;3;B;800247;ALIMENTOS;PAO DE FORMA
15/02/2022;838721;957;M;DIVORCIADO;3;B;800209;ALIMENTOS;AZEITONA
15/02/2022;838721;957;M;DIVORCIADO;3;B;600404;HIGIENE;ESCOVA DE DENTE
15/02/2022;838721;957;M;DIVORCIADO;3;B;700302;BEBIDAS;REFRIGERANTE GUARANA
15/02/2022;838721;957;M;DIVORCIADO;3;B;800243;ALIMENTOS;MOLHO BARBECUE
15/02/2022;838721;957;M;DIVORCIADO;3;B;600414;HIGIENE;PASTA DE DENTE
15/02/2022;838721;957;M;DIVORCIADO;3;B;500504;LIMPEZA;CERA
16/02/2022;838908;958;F;DIVORCIADO;3;B;600402;HIGIENE;CREME
16/02/2022;838908;958;F;DIVORCIADO;3;B;800260;ALIMENTOS;TOMATE
16/02/2022;838908;958;F;DIVORCIADO;3;B;600410;HIGIENE;HIDRATANTE
16/02/2022;838908;958;F;DIVORCIADO;3;B;600411;HIGIENE;LENCO UMEDECIDO
16/02/2022;838908;958;F;DIVORCIADO;3;B;800232;ALIMENTOS;LATA DE ERVILHA
16/02/2022;838908;958;F;DIVORCIADO;3;B;800255;ALIMENTOS;RICOTA
16/02/2022;838908;958;F;DIVORCIADO;3;B;600414;HIGIENE;PASTA DE DENTE
16/02/2022;838908;958;F;DIVORCIADO;3;B;800258;ALIMENTOS;SARDINHA
16/02/2022;838908;958;F;DIVORCIADO;3;B;500518;LIMPEZA;SABAO EM PO
16/02/2022;838908;958;F;DIVORCIADO;3;B;600417;HIGIENE;REPELENTE
16/02/2022;838908;958;F;DIVORCIADO;3;B;800254;ALIMENTOS;REQUEIJAO
16/02/2022;838908;958;F;DIVORCIADO;3;B;500516;LIMPEZA;RODO
16/02/2022;838908;958;F;DIVORCIADO;3;B;800227;ALIMENTOS;FILE DE PEIXE
16/02/2022;838908;958;F;DIVORCIADO;3;B;900101;ACESSORIOS;MORDEDOR
16/02/2022;838908;958;F;DIVORCIADO;3;B;600414;HIGIENE;PASTA DE DENTE
17/02/2022;839095;958;F;DIVORCIADO;3;B;800207;ALIMENTOS;ATUM
17/02/2022;839095;958;F;DIVORCIADO;3;B;500516;LIMPEZA;RODO
17/02/2022;839095;958;F;DIVORCIADO;3;B;800213;ALIMENTOS;BIFE DE COXAO MOLE
17/02/2022;839095;958;F;DIVORCIADO;3;B;500516;LIMPEZA;RODO
17/02/2022;839095;958;F;DIVORCIADO;3;B;800244;ALIMENTOS;MORTADELA
17/02/2022;839095;958;F;DIVORCIADO;3;B;600400;HIGIENE;ABSORVENTE
17/02/2022;839095;958;F;DIVORCIADO;3;B;700301;BEBIDAS;REFRIGERANTE COLA
17/02/2022;839095;958;F;DIVORCIADO;3;B;800223;ALIMENTOS;COXA E SOBRECOXA DE FRANGO
17/02/2022;839095;958;F;DIVORCIADO;3;B;500512;LIMPEZA;LUSTRA MOVEIS
17/02/2022;839095;958;F;DIVORCIADO;3;B;800216;ALIMENTOS;CAFE
17/02/2022;839095;958;F;DIVORCIADO;3;B;800257;ALIMENTOS;SALGADINHOS DE MILHO
17/02/2022;839095;958;F;DIVORCIADO;3;B;500521;LIMPEZA;VASSOURA
17/02/2022;839095;958;F;DIVORCIADO;3;B;800231;ALIMENTOS;KETCHUP
18/02/2022;839282;958;F;DIVORCIADO;3;B;400601;PET;RACAO SECA PARA CAES
18/02/2022;839282;958;F;DIVORCIADO;3;B;800225;ALIMENTOS;DOCE
18/02/2022;839282;958;F;DIVORCIADO;3;B;800245;ALIMENTOS;OVOS
18/02/2022;839282;958;F;DIVORCIADO;3;B;500520;LIMPEZA;TIRA MANCHA
18/02/2022;839282;958;F;DIVORCIADO;3;B;900101;ACESSORIOS;MORDEDOR
18/02/2022;839282;958;F;DIVORCIADO;3;B;600411;HIGIENE;LENCO UMEDECIDO
18/02/2022;839282;958;F;DIVORCIADO;3;B;800218;ALIMENTOS;CENOURA
18/02/2022;839282;958;F;DIVORCIADO;3;B;500521;LIMPEZA;VASSOURA
18/02/2022;839282;958;F;DIVORCIADO;3;B;600410;HIGIENE;HIDRATANTE
18/02/2022;839282;958;F;DIVORCIADO;3;B;600404;HIGIENE;ESCOVA DE DENTE
18/02/2022;839282;958;F;DIVORCIADO;3;B;800254;ALIMENTOS;REQUEIJAO
19/02/2022;839469;958;F;DIVORCIADO;3;B;800242;ALIMENTOS;MANGA
19/02/2022;839469;958;F;DIVORCIADO;3;B;600409;HIGIENE;HASTES FLEXIVEIS
19/02/2022;839469;958;F;DIVORCIADO;3;B;600415;HIGIENE;PRESERVATIVO
19/02/2022;839469;958;F;DIVORCIADO;3;B;800230;ALIMENTOS;IOGURTE
19/02/2022;839469;958;F;DIVORCIADO;3;B;800235;ALIMENTOS;LEITE CONDENSADO
19/02/2022;839469;958;F;DIVORCIADO;3;B;600417;HIGIENE;REPELENTE
19/02/2022;839469;958;F;DIVORCIADO;3;B;600404;HIGIENE;ESCOVA DE DENTE
19/02/2022;839469;958;F;DIVORCIADO;3;B;800214;ALIMENTOS;BISCOITO
19/02/2022;839469;958;F;DIVORCIADO;3;B;500515;LIMPEZA;REMOVEDOR
20/02/2022;839656;959;M;VIÈVO;1;B;600407;HIGIENE;FRALDA
20/02/2022;839656;959;M;VIÈVO;1;B;500519;LIMPEZA;TIRA LIMO
20/02/2022;839656;959;M;VIÈVO;1;B;800234;ALIMENTOS;LEITE
20/02/2022;839656;959;M;VIÈVO;1;B;500510;LIMPEZA;LIMPADOR MULTIUSO
20/02/2022;839656;959;M;VIÈVO;1;B;400603;PET;RACAO UMIDA PARA CAES
20/02/2022;839656;959;M;VIÈVO;1;B;800242;ALIMENTOS;MANGA
20/02/2022;839656;959;M;VIÈVO;1;B;400602;PET;RACAO SECA PARA GATOS
20/02/2022;839656;959;M;VIÈVO;1;B;800203;ALIMENTOS;ALHO
20/02/2022;839656;959;M;VIÈVO;1;B;800253;ALIMENTOS;QUEIJO MUSSARELA
20/02/2022;839656;959;M;VIÈVO;1;B;500503;LIMPEZA;BALDE
20/02/2022;839656;959;M;VIÈVO;1;B;800218;ALIMENTOS;CENOURA
20/02/2022;839656;959;M;VIÈVO;1;B;800227;ALIMENTOS;FILE DE PEIXE
20/02/2022;839656;959;M;VIÈVO;1;B;500515;LIMPEZA;REMOVEDOR
20/02/2022;839656;959;M;VIÈVO;1;B;800252;ALIMENTOS;QUEIJO DE CABRA
20/02/2022;839656;959;M;VIÈVO;1;B;800216;ALIMENTOS;CAFE
21/02/2022;839843;959;M;VIÈVO;1;B;800214;ALIMENTOS;BISCOITO
21/02/2022;839843;959;M;VIÈVO;1;B;600400;HIGIENE;ABSORVENTE
21/02/2022;839843;959;M;VIÈVO;1;B;500517;LIMPEZA;SABAO
21/02/2022;839843;959;M;VIÈVO;1;B;800243;ALIMENTOS;MOLHO BARBECUE
21/02/2022;839843;959;M;VIÈVO;1;B;800207;ALIMENTOS;ATUM
21/02/2022;839843;959;M;VIÈVO;1;B;600406;HIGIENE;FIXADOR
21/02/2022;839843;959;M;VIÈVO;1;B;600414;HIGIENE;PASTA DE DENTE
21/02/2022;839843;959;M;VIÈVO;1;B;600407;HIGIENE;FRALDA
21/02/2022;839843;959;M;VIÈVO;1;B;800220;ALIMENTOS;COGUMELOS
21/02/2022;839843;959;M;VIÈVO;1;B;700304;BEBIDAS;REFRIGERANTE LIMaO
21/02/2022;839843;959;M;VIÈVO;1;B;600416;HIGIENE;PROTETOR SOLAR
21/02/2022;839843;959;M;VIÈVO;1;B;800213;ALIMENTOS;BIFE DE COXAO MOLE
21/02/2022;839843;959;M;VIÈVO;1;B;600407;HIGIENE;FRALDA
22/02/2022;840030;959;M;VIÈVO;1;B;800247;ALIMENTOS;PAO DE FORMA
22/02/2022;840030;959;M;VIÈVO;1;B;800208;ALIMENTOS;AZEITE
22/02/2022;840030;959;M;VIÈVO;1;B;800259;ALIMENTOS;SNACKS
22/02/2022;840030;959;M;VIÈVO;1;B;600420;HIGIENE;TALCO
22/02/2022;840030;959;M;VIÈVO;1;B;700304;BEBIDAS;REFRIGERANTE LIMaO
22/02/2022;840030;959;M;VIÈVO;1;B;600421;HIGIENE;TINTURAS
22/02/2022;840030;959;M;VIÈVO;1;B;800222;ALIMENTOS;CORACAO DE FRANGO
22/02/2022;840030;959;M;VIÈVO;1;B;800227;ALIMENTOS;FILE DE PEIXE
22/02/2022;840030;959;M;VIÈVO;1;B;900101;ACESSORIOS;MORDEDOR
22/02/2022;840030;959;M;VIÈVO;1;B;800230;ALIMENTOS;IOGURTE
22/02/2022;840030;959;M;VIÈVO;1;B;800249;ALIMENTOS;PATE
23/02/2022;840217;959;M;VIÈVO;1;B;800246;ALIMENTOS;PALMITO
23/02/2022;840217;959;M;VIÈVO;1;B;800235;ALIMENTOS;LEITE CONDENSADO
23/02/2022;840217;959;M;VIÈVO;1;B;800260;ALIMENTOS;TOMATE
23/02/2022;840217;959;M;VIÈVO;1;B;800233;ALIMENTOS;LATA DE MILHO
23/02/2022;840217;959;M;VIÈVO;1;B;800236;ALIMENTOS;LIMAO
23/02/2022;840217;959;M;VIÈVO;1;B;600421;HIGIENE;TINTURAS
23/02/2022;840217;959;M;VIÈVO;1;B;800203;ALIMENTOS;ALHO
24/02/2022;840404;960;F;SOLTEIRO;2;B;400601;PET;RACAO SECA PARA CAES
24/02/2022;840404;960;F;SOLTEIRO;2;B;800233;ALIMENTOS;LATA DE MILHO
24/02/2022;840404;960;F;SOLTEIRO;2;B;800219;ALIMENTOS;CHA
24/02/2022;840404;960;F;SOLTEIRO;2;B;800220;ALIMENTOS;COGUMELOS
24/02/2022;840404;960;F;SOLTEIRO;2;B;800226;ALIMENTOS;FEIJAO
24/02/2022;840404;960;F;SOLTEIRO;2;B;800214;ALIMENTOS;BISCOITO
24/02/2022;840404;960;F;SOLTEIRO;2;B;800226;ALIMENTOS;FEIJAO
24/02/2022;840404;960;F;SOLTEIRO;2;B;800201;ALIMENTOS;ABACAXI
24/02/2022;840404;960;F;SOLTEIRO;2;B;800238;ALIMENTOS;MACARRAO
24/02/2022;840404;960;F;SOLTEIRO;2;B;600402;HIGIENE;CREME
24/02/2022;840404;960;F;SOLTEIRO;2;B;500521;LIMPEZA;VASSOURA
24/02/2022;840404;960;F;SOLTEIRO;2;B;500510;LIMPEZA;LIMPADOR MULTIUSO
24/02/2022;840404;960;F;SOLTEIRO;2;B;600405;HIGIENE;FIO DENTAL
24/02/2022;840404;960;F;SOLTEIRO;2;B;800248;ALIMENTOS;PAPINHA INFANTIL
24/02/2022;840404;960;F;SOLTEIRO;2;B;800254;ALIMENTOS;REQUEIJAO
25/02/2022;840591;960;F;SOLTEIRO;2;B;700305;BEBIDAS;REFRIGERANTE OUTROS
25/02/2022;840591;960;F;SOLTEIRO;2;B;800225;ALIMENTOS;DOCE
25/02/2022;840591;960;F;SOLTEIRO;2;B;500500;LIMPEZA;AGUA SANITARIA
25/02/2022;840591;960;F;SOLTEIRO;2;B;800227;ALIMENTOS;FILE DE PEIXE
25/02/2022;840591;960;F;SOLTEIRO;2;B;800242;ALIMENTOS;MANGA
25/02/2022;840591;960;F;SOLTEIRO;2;B;800208;ALIMENTOS;AZEITE
25/02/2022;840591;960;F;SOLTEIRO;2;B;500503;LIMPEZA;BALDE
25/02/2022;840591;960;F;SOLTEIRO;2;B;800240;ALIMENTOS;MAMAO PAPAYA
25/02/2022;840591;960;F;SOLTEIRO;2;B;800229;ALIMENTOS;HAMBUGUER
25/02/2022;840591;960;F;SOLTEIRO;2;B;800216;ALIMENTOS;CAFE
25/02/2022;840591;960;F;SOLTEIRO;2;B;800205;ALIMENTOS;ARROZ
25/02/2022;840591;960;F;SOLTEIRO;2;B;800237;ALIMENTOS;LINGUICA
25/02/2022;840591;960;F;SOLTEIRO;2;B;800212;ALIMENTOS;BATATA DOCE
26/02/2022;840778;960;F;SOLTEIRO;2;B;700302;BEBIDAS;REFRIGERANTE GUARANA
26/02/2022;840778;960;F;SOLTEIRO;2;B;800219;ALIMENTOS;CHA
26/02/2022;840778;960;F;SOLTEIRO;2;B;800234;ALIMENTOS;LEITE
26/02/2022;840778;960;F;SOLTEIRO;2;B;800239;ALIMENTOS;MACARRAO INSTANTANEO
